"caseid","Treated","Treated_timer","weight_w2","Salience_1","Salience_2","Salience_3","Concern_humanity","Concern_myself","Govt","Highway","Policy_tax","Policy_goal","Behavior_donate","Behavior_march","Concern_humanity_w2","Concern_myself_w2","Govt_w2","Highway_w2","Policy_tax_w2","Policy_goal_w2","Behavior_donate_w2","Behavior_march_w2","Control_heardaction","Salience_1_w2","Salience_2_w2","Salience_3_w2","FT_next_block","FT_next","region","gender","age","profile_age_rec","hovedstaden","FT_next_wing","SalienceClim_any","SalienceClim_any_w2","SalienceClim_noenv","Manipulation_answer","Manipulation_correct","Manipulation_protest","SalienceClim_any_diff","Concern_humanity_diff","Concern_myself_diff","Govt_diff","Highway_diff","Policy_tax_diff","Policy_goal_diff","Behavior_donate_diff","Behavior_march_diff","Concern_diff","Policy_diff","Behavior_diff","Concern","Policy","Behavior","Concern_w2","Policy_w2","Behavior_w2"
5707209152,0,0,1.25078343713,"Højt skattetryk","Kriminelle indvandrere","Administrationen er dyr",3,NA,2,1,4,5,1,1,2,4,1,1,4,4,1,1,0,"Højt skattetryg","For høje sociale ydelser","Ineffektiv offentlig sektor",2,"I. Liberal Alliance","Middle Jutland","Male",50,"35-54",FALSE,"right",FALSE,FALSE,FALSE,NA,0,0,0,-1,NA,-1,0,0,-1,0,0,-1,-0.5,0,3,4.5,1,2,4,1
5707236630,1,18.129,1.0899667967,"Forsvaret","Miljø","Afbureaukratisering af samfundet",6,6,5,1,3,3,1,1,6,6,5,1,4,2,1,1,NA,"Forurening af naturen","SIkkerhedspolitik","Klima",2,"I. Liberal Alliance","Zealand","Male",84,"55+",FALSE,"right",TRUE,TRUE,FALSE,"Klima",1,0,0,0,0,0,0,1,-1,0,0,0,0,0,6,3,1,6,3,1
5707236634,1,41.238,0.576652232053,"Personalemangel i sundhedsvæsenet","Børn og unges mistrivsel","Pensionister der forsømmes",3,3,3,2,4,4,5,1,3,3,3,2,4,3,4,4,NA,"Terrortruslen","Sundhedssektoren","Børn/unges trivsel",2,"I. Liberal Alliance","Capital region","Female",76,"55+",TRUE,"right",FALSE,FALSE,FALSE,"Kæimabeladtning",1,0,0,0,0,0,0,0,-1,-1,3,0,-0.5,1,3,4,3,3,3.5,4
5707246832,0,0,1.31931356257,"Fattigdom","Ulighed","Regeringen",6,6,6,3,3,4,4,4,5,7,7,3,3,4,4,4,0,"Regeringen","Mette Fredriksen","Lars Løkke Rasmussen",1,"F. SF - Socialistisk Folkeparti","Middle Jutland","Male",57,"55+",FALSE,"left",FALSE,FALSE,FALSE,NA,0,0,0,-1,1,1,0,0,0,0,0,0,0,0,6,3.5,4,6,3.5,4
5707283848,1,63.965,0.521438518709,"Sundhedsvæsnet","Forsvarbudget","Tillid til politikerne",6,5,3,2,4,4,1,1,6,6,3,1,2,3,1,1,NA,"Få rettet op på sundhedsvæsenet","","",3,"M. Moderaterne","Capital region","Male",76,"55+",TRUE,"right",FALSE,FALSE,FALSE,"Motorvejes udbygning",1,0,0,0,1,0,-1,-2,-1,0,0,0.5,-1.5,0,5.5,4,1,6,2.5,1
5707350060,0,0,1.40264987432,"Klima","Vækst","Krig",6,5,5,2,4,5,5,4,6,3,2,3,4,3,5,6,0,"Økonomi","Klima","Beskæftigelse",2,"I. Liberal Alliance","Middle Jutland","Male",23,"18-34",FALSE,"right",TRUE,TRUE,TRUE,NA,0,0,0,0,-2,-3,1,0,-2,0,2,-1,-1,1,5.5,4.5,4.5,4.5,3.5,5.5
5707388376,1,13.111,1.40264987432,"Klimaforandringer","","",7,7,7,5,5,5,7,7,7,7,4,5,5,5,7,NA,NA,"Klima","","",NA,"Ved ikke","Middle Jutland","Male",18,"18-34",FALSE,"other",TRUE,TRUE,TRUE,"At stoppe bygning af nye motorveje",1,0,0,0,0,-3,0,0,0,0,NA,0,0,0,7,5,7,7,5,7
5707470426,1,51.649,1.4852295591,"Et sundhedsvæsen i krise","Forfejlet integration","Børn og unge i mistrivsel",7,5,4,4,3,4,4,4,7,7,4,4,3,4,5,4,NA,"Integration","Klima","Sundhedssektor under pres",2,"I. Liberal Alliance","Zealand","Female",69,"55+",FALSE,"right",FALSE,TRUE,FALSE,"Klima",1,0,1,0,2,0,0,0,0,1,0,1,0,0.5,6,3.5,4,7,3.5,4.5
5707470428,0,0,1.3380885417,"Regeringens manglende troværdighed","Barbara Bertelsen","Kommunernes elendige forvaltning af borgernes penge",1,1,7,1,1,1,1,1,1,7,4,1,1,1,1,1,1,"Svm regeringens urimelig dårlig ledelse af landet","Opførelse af flere vindmøller og solceller","Ingen saglig bedømmelse af a-kraft",2,"I. Liberal Alliance","Southern Denmark","Male",44,"35-54",FALSE,"right",FALSE,FALSE,FALSE,"Ja, de såkaldte klimaforandringer som, hvis man sætter sig bare en smule ind i tingene, ikke er eksisterende. Den temperaturstigning vi er vidne til, er en hel naturlig del af jordklodens cyklus. Vi er pt på vej ud af en istid så det er ganske naturligt at temperaturen stiger.",1,0,0,0,6,-3,0,0,0,0,0,3,0,0,1,1,1,4,1,1
5707615060,0,0,1.25078343713,"klima","sygehusvæsenet","krigen",7,7,6,5,4,4,3,3,7,7,4,5,4,5,4,3,0,"sygehusvæsnet","Krigen","Renter",2,"I. Liberal Alliance","Middle Jutland","Male",53,"35-54",FALSE,"right",TRUE,FALSE,TRUE,NA,0,0,-1,0,0,-2,0,0,1,1,0,0,0.5,0.5,7,4,3,7,4.5,3.5
5707709722,0,0,1.3380885417,"Krige","Økonomi","regeringen",4,2,5,2,3,3,1,1,4,1,5,3,2,3,1,1,0,"Skat","Regeringen","Krige",2,"V. Venstre, Danmarks Liberale Parti","Southern Denmark","Male",51,"35-54",FALSE,"right",FALSE,FALSE,FALSE,NA,0,0,0,0,-1,0,1,-1,0,0,0,-0.5,-0.5,0,3,3,1,2.5,2.5,1
5707742238,1,9.488,1.40264987432,"Miljø og Klima","Sundhed","Uddannelse",7,7,6,4,5,4,5,5,6,6,6,4,4,4,5,5,NA,"Sundhedsvæsenet","Klimakrisen","Økonomien",1,"Ø. Enhedslisten - De Rød-Grønne","Middle Jutland","Male",26,"18-34",FALSE,"left",TRUE,TRUE,TRUE,"Planer om flere motorveje",1,0,0,-1,-1,0,0,-1,0,0,0,-1,-0.5,0,7,4.5,5,6,4,5
5707813626,0,0,0.687435401644,"Ikke nok penge til børneinstutioner","Ved ikke","Meget høj priser",4,4,4,4,3,3,2,1,4,4,4,3,3,3,NA,NA,0,"Ved ikke","","",1,"A. Socialdemokratiet","Capital region","Female",32,"18-34",TRUE,"left",FALSE,FALSE,FALSE,NA,0,0,0,0,0,0,-1,0,0,NA,NA,0,0,NA,4,3,NA,4,3,NA
5708003138,0,0,0.734538285415,"Klima","Polarisering","Sundhed",5,5,3,3,4,4,5,5,5,5,4,2,3,4,5,5,0,"klima","arbejdsmarkedet","",2,"C. Det Konservative Folkeparti","Capital region","Male",37,"35-54",TRUE,"right",TRUE,TRUE,TRUE,NA,0,0,0,0,0,1,-1,-1,0,0,0,0,-0.5,0,5,4,5,5,3.5,5
5708794866,0,0,0.643393365977,"Socialpolitiske emner","Høje fødevarepriser","Klima",5,4,6,4,3,NA,1,1,4,4,4,3,2,3,1,1,0,"Social ulighed","Besparelser ift børn med udfordringer/handicap","Besparelser på handicapområdet",NA,"Ved ikke","Capital region","Female",44,"35-54",TRUE,"other",TRUE,FALSE,TRUE,NA,0,0,-1,-1,0,-2,-1,-1,NA,0,0,-0.5,-1,0,4.5,3,1,4,2,1
5708828788,1,40.096,0.576652232053,"Velfærdssystem bliver dårligere hvert år","Sundhedssystem bliver også dårligere hvert år","En Statsminister der løber fra hendes ansvar",1,3,3,4,1,2,4,1,2,3,3,4,1,2,4,4,NA,"økonomi, inflation, osv.","potentielt for terroraktioner pga. krig","optrapning af konflikt",2,"Æ. Danmarksdemokraterne - Inger Støjberg","Capital region","Female",60,"55+",TRUE,"right",FALSE,FALSE,FALSE,"Ved ikke",0,0,0,1,0,0,0,0,0,0,3,0.5,0,1.5,2,1.5,2.5,2.5,1.5,4
5708828794,1,42.38,0.521438518709,"Energi","Sundhed","Miljøet",7,5,4,2,2,3,4,5,5,4,4,3,3,3,4,4,NA,"Sundhedsvæsenet","Arbejdskraft","Verdens høj skat",1,"F. SF - Socialistisk Folkeparti","Capital region","Male",56,"55+",TRUE,"left",TRUE,FALSE,FALSE,"Miljø",1,0,-1,-2,-1,0,1,1,0,0,-1,-1.5,0.5,-0.5,6,2.5,4.5,4.5,3,4
5708877266,0,0,1.24751841757,"Klimaforandringer","Ved ikke","Ved ikke",6,5,5,4,4,4,3,3,7,6,4,4,5,4,5,4,0,"Klima","offentlige institutioner","Kriser og krige i verden",2,"I. Liberal Alliance","Zealand","Female",19,"18-34",FALSE,"right",TRUE,TRUE,TRUE,NA,0,0,0,1,1,-1,0,1,0,2,1,1,0.5,1.5,5.5,4,3,6.5,4.5,4.5
5708979624,1,49.065,1.31931356257,"Energi","Klima","Sundhedsvæsenet",5,5,3,2,3,5,2,1,5,4,4,2,3,4,2,1,NA,"Sundhedsvæsenet","Klima","Politikere",2,"I. Liberal Alliance","Middle Jutland","Male",56,"55+",FALSE,"right",TRUE,TRUE,TRUE,"Stop for nye motorveje",1,0,0,0,-1,1,0,0,-1,0,0,-0.5,-0.5,0,5,4,1.5,4.5,3.5,1.5
5709010966,1,10.571,0.521438518709,"Landbrugets svineri","Mangel på hænder i sundhed","Udsultning af offentlig pleje",7,7,6,5,4,4,5,5,6,5,6,5,4,4,4,4,NA,"Klimaet","Sundhedsvæsenet","Krig",1,"F. SF - Socialistisk Folkeparti","Capital region","Male",73,"55+",TRUE,"left",FALSE,TRUE,FALSE,"Ved ikke",0,0,1,-1,-2,0,0,0,0,-1,-1,-1.5,0,-1,7,4,5,5.5,4,4
5709022686,1,18.114,0.576652232053,"Sygepleje","indvandring","klima",6,7,3,3,4,3,1,1,7,7,4,5,4,4,7,7,NA,"klima","Indvandre","handicapområdet",2,"O. Dansk Folkeparti","Capital region","Female",71,"55+",TRUE,"right",TRUE,TRUE,TRUE,"Klimaforandringer",1,0,0,1,0,1,2,0,1,6,6,0.5,0.5,6,6.5,3.5,1,7,4,7
5709067922,0,0,0.576652232053,"velfærd","migration","klima",7,5,3,5,4,4,3,1,7,6,2,4,4,4,6,5,1,"kriminalitet","overbefolkning","velfærd",2,"O. Dansk Folkeparti","Capital region","Female",72,"55+",TRUE,"right",TRUE,FALSE,TRUE,"Ved ikke",0,0,-1,0,1,-1,-1,0,0,3,4,0.5,0,3.5,6,4,2,6.5,4,5.5
5709096854,0,0,0.576652232053,"Sundhedsvæsen","Forsvar","Økonomi",5,1,7,5,2,1,1,1,5,5,3,5,2,1,1,1,0,"Krig","Indvandrer gruppers støtte til hamas","Sundhedsvæsenet",NA,"Ved ikke","Capital region","Female",66,"55+",TRUE,"other",FALSE,FALSE,FALSE,NA,0,0,0,0,4,-4,0,0,0,0,0,2,0,0,3,1.5,1,5,1.5,1
5709150738,0,0,0.576652232053,"Manglende personale i sundhedsvæsenet","","",7,7,2,1,1,1,1,1,7,5,5,5,1,4,NA,1,0,"Truslen fra Rusland","Hamas terror","Økonomi",NA,"Ved ikke","Capital region","Female",69,"55+",TRUE,"other",FALSE,FALSE,FALSE,NA,0,0,0,0,-2,3,4,0,3,NA,0,-1,1.5,0,7,1,1,6,2.5,1
5709225408,0,0,1.95888012612,"Integration","Inflation","Krig i verden",6,6,3,3,3,4,4,4,7,7,2,3,4,4,4,4,0,"?","","",1,"A. Socialdemokratiet","North Jutland","Female",78,"55+",FALSE,"left",FALSE,FALSE,FALSE,NA,0,0,0,1,1,-1,0,1,0,0,0,1,0.5,0,6,3.5,4,7,4,4
5709285348,0,0,1.19325635006,"Krig i europa","Krig i israel","Økonomi",6,5,4,1,5,4,4,1,6,6,4,3,4,4,3,1,0,"Krig i Ukraine","Sunhed","Økonomi",2,"C. Det Konservative Folkeparti","Southern Denmark","Male",73,"55+",FALSE,"right",FALSE,FALSE,FALSE,NA,0,0,0,0,1,0,2,-1,0,-1,0,0.5,-0.5,-0.5,5.5,4.5,2.5,6,4,2
5709285352,0,0,1.27893094302,"Psykisk mistrivsel","Velfærdsstaten i krise","Klima",6,5,5,3,4,3,3,5,6,5,6,4,4,3,6,5,0,"Velfærdsstaten under pres","Mental sundhedskrise","Klimakrise",1,"F. SF - Socialistisk Folkeparti","North Jutland","Female",31,"18-34",FALSE,"left",TRUE,TRUE,TRUE,NA,0,0,0,0,0,1,1,0,0,3,0,0,0,1.5,5.5,3.5,4,5.5,3.5,5.5
5709285356,1,6.524,0.521438518709,"Svækket forsvar","","",2,3,4,5,1,3,1,1,4,1,4,5,1,3,1,1,NA,"Forsvarets svækkelse","Skattetrykket","Landbrugets problemer",2,"C. Det Konservative Folkeparti","Capital region","Male",75,"55+",TRUE,"right",FALSE,FALSE,FALSE,"At de ingen hjerne har",0,1,0,2,-2,0,0,0,0,0,0,0,0,0,2.5,2,1,2.5,2,1
5709431062,0,0,0.521438518709,"Håbløs regering","sundhedssystemet","manglende konsekvens",3,4,7,3,2,1,1,1,3,5,7,2,2,3,1,2,1,"Mangel på sundhed","Fravær af både politi og forsvar","Firtsat hæmningaløs vækst i byrokratiet",2,"I. Liberal Alliance","Capital region","Male",72,"55+",TRUE,"right",FALSE,FALSE,FALSE,"klima",1,0,0,0,1,0,-1,0,2,0,1,0.5,1,0.5,3.5,1.5,1,4,2.5,1.5
5709574620,0,0,0.643393365977,"Klima","Velfærd","Inflation",7,7,7,4,5,5,6,7,7,6,7,4,5,5,6,7,0,"Klimakrise","Klimakrise","Verdensfred",1,"Ø. Enhedslisten - De Rød-Grønne","Capital region","Female",43,"35-54",TRUE,"left",TRUE,TRUE,TRUE,NA,0,0,0,0,-1,0,0,0,0,0,0,-0.5,0,0,7,5,6.5,6.5,5,6.5
5709574626,0,0,0.643393365977,"Presset sygehusvæsen","Manglende ressourcer i psykiatrien","Miljøet",6,5,NA,4,1,4,1,1,4,4,NA,2,1,3,1,1,0,"Sundhedsvæsnet","","",NA,"Ved ikke","Capital region","Female",44,"35-54",TRUE,"other",TRUE,FALSE,FALSE,NA,0,0,-1,-2,-1,NA,-2,0,-1,0,0,-1.5,-0.5,0,5.5,2.5,1,4,2,1
5709766604,0,0,0.576652232053,"sundhed","klima","økonomi",6,6,3,1,4,5,1,1,6,6,3,2,4,4,1,1,0,"forsvaret","sundhed","skole/ undervisning",2,"V. Venstre, Danmarks Liberale Parti","Capital region","Female",74,"55+",TRUE,"right",TRUE,FALSE,TRUE,NA,0,0,-1,0,0,0,1,0,-1,0,0,0,-0.5,0,6,4.5,1,6,4,1
5711087380,1,57.169,0.576652232053,"mangel på sundhedspersonale","forkert fordeling af skattelettelser","umulige ejendomsvurderinger",4,4,5,3,3,3,6,1,5,5,4,3,3,NA,4,1,NA,"Ældrebyrden","Sygehusvæsenet","Ejendomsvurderinger",NA,"Ved ikke","Capital region","Female",74,"55+",TRUE,"other",FALSE,FALSE,FALSE,"Ved ikke",0,0,0,1,1,-1,0,0,NA,-2,0,1,0,-1,4,3,3.5,5,3,2.5
5711136058,1,31.691,0.687435401644,"Klima","Dårlig psykiatri","Haltende velfærdssystem",5,5,4,4,3,4,1,1,4,5,4,3,3,4,4,1,NA,"Klima","Velfærd","Sundhed",NA,"Ved ikke","Capital region","Female",24,"18-34",TRUE,"other",TRUE,TRUE,TRUE,"Klima",1,0,0,-1,0,0,-1,0,0,3,0,-0.5,0,1.5,5,3.5,1,4.5,3.5,2.5
5711220384,1,108.642,1.0899667967,"pensioner","ældrepleje","sundhedssektor",6,4,2,3,3,NA,3,1,6,5,4,3,3,NA,1,1,NA,"klima","ældrepleje","manglende arbejdskraft",1,"A. Socialdemokratiet","Zealand","Male",74,"55+",FALSE,"left",FALSE,TRUE,FALSE,"klimaet",1,0,1,0,1,2,0,0,NA,-2,0,0.5,0,-1,5,3,2,5.5,3,1
5711379800,1,17.915,0.643393365977,"Krigsdeltagelse","Klima","Indenrigspolitik udlændinge",7,6,4,3,4,4,7,1,7,5,3,2,5,4,7,1,NA,"Klima","Inflation","National sikkerhed",1,"Ø. Enhedslisten - De Rød-Grønne","Capital region","Female",35,"35-54",TRUE,"left",TRUE,TRUE,TRUE,"Klima motorveje",1,0,0,0,-1,-1,-1,1,0,0,0,-0.5,0.5,0,6.5,4,4,6,4.5,4
5711462232,1,41.45,0.687435401644,"Dårlige vilkår i såkaldte velfærdsfag","Klima","Mistrivsel",7,6,4,4,4,4,4,4,6,5,4,3,4,3,4,3,NA,"Ventetid til behandling i sundhedsektoren inkl. psykiatrien","Arbejdsvilkår for offentlige ansatte i velfærdssektoren","Klimaforandringer",NA,"Ved ikke","Capital region","Female",27,"18-34",TRUE,"other",TRUE,TRUE,TRUE,"Klimaforandring - stoppe nye moterveje",1,0,0,-1,-1,0,-1,0,-1,0,-1,-1,-0.5,-0.5,6.5,4,4,5.5,3.5,3.5
5711547476,1,63.168,1.03086538673,"Klima","Flere ældre og børn","Sundhedsvæsenet",6,6,6,3,4,4,5,1,7,6,5,3,4,4,5,2,NA,"Klima","Sundhedssektoren","Forsvar",NA,"Ved ikke","North Jutland","Female",37,"35-54",FALSE,"other",TRUE,TRUE,TRUE,"Klima",1,0,0,1,0,-1,0,0,0,0,1,0.5,0,0.5,6,4,3,6.5,4,3.5
5711683678,1,33.578,1.22539677105,"Klima","Økonomi i kommuner","Sundhedsøkonomi",7,6,3,3,4,4,2,2,5,5,3,3,4,4,2,2,NA,"sundhedspolitik","klimapolitik","forsvarspolitik",1,"F. SF - Socialistisk Folkeparti","Southern Denmark","Female",73,"55+",FALSE,"left",TRUE,TRUE,TRUE,"At der ikke børbygges så mange nye motorveje af hensyn til klimapolitik",1,0,0,-2,-1,0,0,0,0,0,0,-1.5,0,0,6.5,4,2,5,4,2
5711880256,0,0,1.33318974684,"Klima","Høje priser på dagligvare","Mange tomme lejligheder grundet for høje priser",6,6,3,3,3,4,1,1,5,5,3,3,3,4,4,4,0,"Klima","Krig","Fattigdom",1,"A. Socialdemokratiet","Middle Jutland","Female",23,"18-34",FALSE,"left",TRUE,TRUE,TRUE,NA,0,0,0,-1,-1,0,0,0,0,3,3,-1,0,3,6,3.5,1,5,3.5,4
5711954566,0,0,1.27282691501,"klima","krig i verden","social ulighed",7,7,6,3,5,5,7,2,7,7,7,3,5,5,7,4,0,"klima","krig","børnefattigdom",1,"F. SF - Socialistisk Folkeparti","Middle Jutland","Female",67,"55+",FALSE,"left",TRUE,TRUE,TRUE,NA,0,0,0,0,0,1,0,0,0,0,2,0,0,1,7,5,4.5,7,5,5.5
5711954568,1,56.069,0.734538285415,"Skat","Sundhedsvæsenet","Mental helbred",4,3,2,2,1,2,1,1,1,1,2,1,1,1,1,1,NA,"Sygehusvæsenet","Skat","Manglede ældrepleje",2,"I. Liberal Alliance","Capital region","Male",47,"35-54",TRUE,"right",FALSE,FALSE,FALSE,"Klimakrisen",1,0,0,-3,-2,0,-1,0,-1,0,0,-2.5,-0.5,0,3.5,1.5,1,1,1,1
5713135038,0,0,3.57332093625,"Sundhedsvæsnet","Klima","For langt til CHRborg",2,1,2,1,4,1,1,1,7,1,5,2,4,5,7,1,0,"Demokratiets vilkår","Magtbegærlige polittikere","Embedsforvaltning med for meget magt",2,"V. Venstre, Danmarks Liberale Parti","North Jutland","Male",34,"18-34",FALSE,"right",TRUE,FALSE,TRUE,NA,0,0,-1,5,0,3,1,0,4,6,0,2.5,2,3,1.5,2.5,1,4,4.5,4
5713512122,1,50.936,1.27282691501,"Ældreplejen","Sundhedsvæsenet","Jødehad",3,4,3,5,5,3,1,5,6,4,4,4,5,3,1,1,NA,"Terror/Jødehad","Sundhedsvæsenets kollaps","Fattigdom",1,"A. Socialdemokratiet","Middle Jutland","Female",72,"55+",FALSE,"left",FALSE,FALSE,FALSE,"Udvidelse af motorvejsnettet",1,0,0,3,0,1,-1,0,0,0,-4,1.5,0,-2,3.5,4,3,5,4,1
5713557952,1,84.663,0.576652232053,"Bandekrige","Kriminalitet","Sundhedsvæsnet",4,5,5,2,2,3,5,2,5,5,4,2,1,4,1,1,NA,"Indvandrere","Kriminalitet","Sundhedsvæsnet",2,"C. Det Konservative Folkeparti","Capital region","Female",78,"55+",TRUE,"right",FALSE,FALSE,FALSE,"Klimaet",1,0,0,1,0,-1,0,-1,1,-4,-1,0.5,0,-2.5,4.5,2.5,3.5,5,2.5,1
5713797938,0,0,1.24660952724,"Indvandre","Bander","Ældre",7,4,4,2,3,4,2,1,7,5,4,3,4,3,4,1,1,"Indvandre","Krig","Religion",1,"A. Socialdemokratiet","Capital region","Male",34,"18-34",TRUE,"left",FALSE,FALSE,FALSE,"Klima",1,0,0,0,1,0,1,1,-1,2,0,0.5,0,1,5.5,3.5,1.5,6,3.5,2.5
5713916368,0,0,0.576652232053,"mangel på arbejdskraft","mangel på folk der gider deltage i demokratiet, men overlader det til andre","dårlige journalister",7,1,2,4,2,3,1,1,7,4,1,2,5,4,1,1,1,"klimakrisen","krigen i Ukraine","krigen i gaza",1,"A. Socialdemokratiet","Capital region","Female",78,"55+",TRUE,"left",FALSE,TRUE,FALSE,"Ved ikke",0,0,1,0,3,-1,-2,3,1,0,0,1.5,2,0,4,2.5,1,5.5,4.5,1
5714054432,1,44.409,0.576652232053,"mangel på arbejdskraft","ældrepolitik","velfærd",6,6,1,3,4,4,5,2,7,5,1,3,5,4,5,1,NA,"klimaet","terror","psykatrien",1,"A. Socialdemokratiet","Capital region","Female",82,"55+",TRUE,"left",FALSE,TRUE,FALSE,"motorveje",1,0,1,1,-1,0,0,1,0,0,-1,0,0.5,-0.5,6,4,3.5,6,4.5,3
5714257720,0,0,1.27282691501,"Social ulighed","At regeringen er ude af trit med den alm befolkning og samfundet","Klimaændringer",5,6,5,5,1,3,4,1,6,5,7,5,1,3,2,2,0,"Social ulighed","Forringet sundhedssystem","Politikernes egengrådighed",NA,"Vil ikke stemme","Middle Jutland","Female",56,"55+",FALSE,"other",TRUE,FALSE,TRUE,NA,0,0,-1,1,-1,2,0,0,0,-2,1,0,0,-0.5,5.5,2,2.5,5.5,2,2
5714332196,1,33.371,0.734538285415,"fattigdom","","",7,1,1,2,2,4,1,1,5,7,2,2,2,3,1,1,NA,"uddannelse","skole","sundhedsvæsnet",1,"A. Socialdemokratiet","Capital region","Male",51,"35-54",TRUE,"left",FALSE,FALSE,FALSE,"motorveje",1,0,0,-2,6,1,0,0,-1,0,0,2,-0.5,0,4,3,1,6,2.5,1
5714343872,0,0,1.31931356257,"Pille gamle vindmøller ned","Opsplitte store landbrug","Løse biodiversitetskrisen",2,2,NA,2,2,2,1,1,2,2,4,2,3,2,1,1,0,"Få fjernet gamle vindmøller","Få forbedret landbrugsstrukturen","Biodiversitet",NA,"Vil ikke svare","Middle Jutland","Male",74,"55+",FALSE,"other",TRUE,TRUE,FALSE,NA,0,0,0,0,0,NA,0,1,0,0,0,0,0.5,0,2,2,1,2,2.5,1
5715485230,1,18.733,1.31931356257,"Vore politikere","Økonomien","Håndtering af børn og ældre",2,2,4,2,1,1,4,4,1,1,4,1,1,1,1,1,NA,"Vores regering","","",2,"O. Dansk Folkeparti","Middle Jutland","Male",81,"55+",FALSE,"right",FALSE,FALSE,FALSE,"Klimaet",1,0,0,-1,-1,0,-1,0,0,-3,-3,-1,0,-3,2,1,4,1,1,1
5716089286,1,54.324,0.687435401644,"Global opvarmning","For høje skattef","Sundhedsvæsnet",7,5,5,3,5,5,5,6,7,7,3,4,5,5,2,7,NA,"Klima","Integration","De rigeste",1,"Ø. Enhedslisten - De Rød-Grønne","Capital region","Female",26,"18-34",TRUE,"left",FALSE,TRUE,FALSE,"Motorveje",1,0,1,0,2,-2,1,0,0,-3,1,1,0,-1,6,5,5.5,7,5,4.5
5716181892,1,6.738,0.576652232053,"regeringen","""varme hænder ""","Skat",4,4,6,2,3,2,1,1,4,3,7,2,3,2,1,1,NA,"Regeringen","Flygtninge","Terror",2,"I. Liberal Alliance","Capital region","Female",63,"55+",TRUE,"right",FALSE,FALSE,FALSE,"Drop flere mortorveje",1,0,0,0,-1,1,0,0,0,0,0,-0.5,0,0,4,2.5,1,3.5,2.5,1
5716236138,0,0,0.734538285415,"Klima","Sundhed","Miljø",7,7,6,4,5,5,7,4,7,7,7,4,5,4,7,2,0,"Sundhedsvæsenet","Begrænsning af CO2-udslip","Vandmiljøet",1,"F. SF - Socialistisk Folkeparti","Capital region","Male",49,"35-54",TRUE,"left",TRUE,TRUE,TRUE,NA,0,0,0,0,0,1,0,0,-1,0,-2,0,-0.5,-1,7,5,5.5,7,4.5,4.5
5716560270,1,55.837,1.0899667967,"Ulighed i samfundet","Børn og unge","Ligeløn",7,6,2,3,5,3,4,4,6,6,3,3,5,5,4,4,NA,"Ulighed i samfundet","Sundhedssektoren","Skole sektoren",1,"A. Socialdemokratiet","Zealand","Male",78,"55+",FALSE,"left",FALSE,FALSE,FALSE,"Anlæg af nye motorveje",1,0,0,-1,0,1,0,0,2,0,0,-0.5,1,0,6.5,4,4,6,5,4
5718425518,1,109.362,1.4852295591,"sundhedssektoren","landbruget","offentlig transport",2,2,2,1,3,NA,1,1,4,4,1,1,1,1,1,1,NA,"ventelister i sundhedsvæsenet","et ""udsultet forsvar""","for lidt arbejdskraft",2,"V. Venstre, Danmarks Liberale Parti","Zealand","Female",72,"55+",FALSE,"right",FALSE,FALSE,FALSE,"Udbygning af motorvejsnettet",1,0,0,2,2,-1,0,-2,NA,0,0,2,-2,0,2,3,1,4,1,1
5718502672,0,0,0.576652232053,"Befolkningens helbred","Manglende kritisk sans til 5G","Manglende udbygning af offentlig transport",3,3,6,4,4,5,5,1,3,3,5,4,4,4,4,2,1,"Unges mistrivsel","Dårlig integrering/accept af etniske minoriteter","Manglende integrering af alternativ behandling i sundhedsvæsenet",1,"B. Radikale Venstre","Capital region","Female",69,"55+",TRUE,"left",FALSE,FALSE,FALSE,"Ved ikke",0,0,0,0,0,-1,0,0,-1,-1,1,0,-0.5,0,3,4.5,3,3,4,3
5718565232,0,0,1.31931356257,"sundhedsvæsnet","socialpolitik","forsvaret",3,4,4,3,3,3,1,1,4,4,4,1,3,3,1,1,1,"ældreplejen","forsvaret","sundhedssystemet",2,"V. Venstre, Danmarks Liberale Parti","Middle Jutland","Male",78,"55+",FALSE,"right",FALSE,FALSE,FALSE,"klimaet",1,0,0,1,0,0,-2,0,0,0,0,0.5,0,0,3.5,3,1,4,3,1
5718751128,1,33.656,0.643393365977,"Børn og unge","Klima","Ældre",3,2,4,4,4,5,4,4,6,6,4,3,4,5,4,4,NA,"Sundhedsvæsnet","Børne unge","Klima",NA,"Vil stemme blankt","Capital region","Female",44,"35-54",TRUE,"other",TRUE,TRUE,TRUE,"Modstand på flere motorveje",1,0,0,3,4,0,-1,0,0,0,0,3.5,0,0,2.5,4.5,4,6,4.5,4
5718794942,1,58.298,1.22539677105,"Ukraine krig","","",5,7,2,2,4,4,4,3,5,5,3,2,3,4,5,4,NA,"Klima","Krig i ukraine","Mangel på personel i hjemmeplejen",NA,"Ved ikke","Southern Denmark","Female",58,"55+",FALSE,"other",FALSE,TRUE,FALSE,"Stop bygge flere motorveje",1,0,1,0,-2,1,0,-1,0,1,1,-1,-0.5,1,6,4,3.5,5,3.5,4.5
5718976190,0,0,0.576652232053,"Troværdighed","Arbejdskraft","Klima",6,6,4,2,4,3,5,1,6,6,2,3,4,4,4,1,0,"Personalemangel i sundhedssektoren","Trussel udefra","Miljøudfordringer",2,"V. Venstre, Danmarks Liberale Parti","Capital region","Female",70,"55+",TRUE,"right",TRUE,TRUE,TRUE,NA,0,0,0,0,0,-2,1,0,1,-1,0,0,0.5,-0.5,6,3.5,3,6,4,2.5
